date,underlying_price,option_symbol,option_type,strike,expiry,bid,ask,mid
2025-07-17,625.469970703125,SPY250930P00616000,put,616.0,2025-09-30,11.9,11.94,11.92
2025-07-17,625.469970703125,SPY250930P00617000,put,617.0,2025-09-30,12.15,12.19,12.17
2025-07-17,625.469970703125,SPY250930P00618000,put,618.0,2025-09-30,12.4,12.44,12.42
2025-07-17,625.469970703125,SPY250930P00619000,put,619.0,2025-09-30,12.69,12.72,12.705
2025-07-17,625.469970703125,SPY250930P00620000,put,620.0,2025-09-30,12.99,13.02,13.004999999999999
2025-07-17,625.469970703125,SPY250930P00621000,put,621.0,2025-09-30,13.26,13.3,13.280000000000001
2025-07-17,625.469970703125,SPY250930P00622000,put,622.0,2025-09-30,13.57,13.6,13.585
2025-07-17,625.469970703125,SPY250930P00623000,put,623.0,2025-09-30,13.9,13.94,13.92
2025-07-17,625.469970703125,SPY250930P00624000,put,624.0,2025-09-30,14.21,14.24,14.225000000000001
2025-07-17,625.469970703125,SPY250930P00625000,put,625.0,2025-09-30,14.53,14.57,14.55
2025-07-17,625.469970703125,SPY250930P00626000,put,626.0,2025-09-30,14.87,14.91,14.89
2025-07-17,625.469970703125,SPY250930P00627000,put,627.0,2025-09-30,15.28,15.32,15.3
2025-07-17,625.469970703125,SPY250930P00628000,put,628.0,2025-09-30,15.59,15.62,15.605
2025-07-17,625.469970703125,SPY250930P00629000,put,629.0,2025-09-30,15.98,16.01,15.995000000000001
2025-07-17,625.469970703125,SPY250930P00630000,put,630.0,2025-09-30,16.36,16.4,16.38
2025-07-17,625.469970703125,SPY250930P00631000,put,631.0,2025-09-30,16.76,16.8,16.78
2025-07-17,625.469970703125,SPY250930P00633000,put,633.0,2025-09-30,17.54,17.74,17.64
2025-07-17,625.469970703125,SPY250930P00634000,put,634.0,2025-09-30,18.08,18.12,18.1
2025-07-17,625.469970703125,SPY250930P00635000,put,635.0,2025-09-30,18.45,18.49,18.47
2025-07-17,625.469970703125,SPY250930P00636000,put,636.0,2025-09-30,18.94,18.98,18.96
2025-07-17,625.469970703125,SPY250930P00639000,put,639.0,2025-09-30,20.38,20.63,20.505
2025-07-17,625.469970703125,SPY250930P00640000,put,640.0,2025-09-30,20.9,21.14,21.02
2025-07-17,625.469970703125,SPY250930P00642000,put,642.0,2025-09-30,21.88,22.15,22.015
2025-07-17,625.469970703125,SPY250930P00644000,put,644.0,2025-09-30,23.0,23.29,23.145
2025-07-17,625.469970703125,SPY250930P00645000,put,645.0,2025-09-30,23.69,23.99,23.84
2025-07-17,625.469970703125,SPY250930P00646000,put,646.0,2025-09-30,24.19,24.52,24.355
2025-07-17,625.469970703125,SPY250930P00647000,put,647.0,2025-09-30,24.9,25.37,25.134999999999998
2025-07-17,625.469970703125,SPY250930P00649000,put,649.0,2025-09-30,26.2,26.59,26.395
2025-07-17,625.469970703125,SPY250930P00650000,put,650.0,2025-09-30,26.88,27.24,27.06
2025-07-17,625.469970703125,SPY250930P00655000,put,655.0,2025-09-30,30.51,30.92,30.715000000000003
2025-07-17,625.469970703125,SPY250930P00659000,put,659.0,2025-09-30,33.73,34.23,33.98
2025-07-17,625.469970703125,SPY250930P00660000,put,660.0,2025-09-30,34.47,34.92,34.695
2025-07-17,625.469970703125,SPY250930P00661000,put,661.0,2025-09-30,35.3,35.81,35.555
2025-07-17,625.469970703125,SPY250930P00665000,put,665.0,2025-09-30,38.26,41.95,40.105000000000004
2025-07-17,625.469970703125,SPY250930P00667000,put,667.0,2025-09-30,39.68,42.77,41.225
2025-07-17,625.469970703125,SPY250930P00670000,put,670.0,2025-09-30,42.42,45.61,44.015
2025-07-17,625.469970703125,SPY250930P00675000,put,675.0,2025-09-30,47.34,50.61,48.975
2025-07-17,625.469970703125,SPY250930P00680000,put,680.0,2025-09-30,98.1,101.51,99.805
2025-07-17,625.469970703125,SPY250930P00695000,put,695.0,2025-09-30,67.34,70.68,69.01
2025-07-17,625.469970703125,SPY250930P00700000,put,700.0,2025-09-30,72.34,75.73,74.035
2025-07-17,625.469970703125,SPY250930P00710000,put,710.0,2025-09-30,143.88,147.2,145.54
2025-07-17,625.469970703125,SPY250930P00720000,put,720.0,2025-09-30,124.84,128.27,126.555
2025-07-17,625.469970703125,SPY250930P00750000,put,750.0,2025-09-30,122.34,125.68,124.01
2025-07-17,625.469970703125,SPY250930P00755000,put,755.0,2025-09-30,127.34,130.6,128.97
2025-07-17,625.469970703125,SPY250930P00760000,put,760.0,2025-09-30,0.0,0.0,0.0
2025-07-17,625.469970703125,SPY250930P00765000,put,765.0,2025-09-30,164.73,168.14,166.435
2025-07-17,625.469970703125,SPY250930P00770000,put,770.0,2025-09-30,168.07,171.17,169.62
2025-07-17,625.469970703125,SPY251017C00330000,call,330.0,2025-10-17,297.31,300.6,298.95500000000004
2025-07-17,625.469970703125,SPY251017C00350000,call,350.0,2025-10-17,277.56,280.76,279.15999999999997
2025-07-17,625.469970703125,SPY251017C00355000,call,355.0,2025-10-17,244.33,247.65,245.99
2025-07-17,625.469970703125,SPY251017C00370000,call,370.0,2025-10-17,257.81,261.01,259.40999999999997
2025-07-17,625.469970703125,SPY251017C00395000,call,395.0,2025-10-17,233.04,236.35,234.695
2025-07-17,625.469970703125,SPY251017C00400000,call,400.0,2025-10-17,228.12,231.52,229.82
2025-07-17,625.469970703125,SPY251017C00405000,call,405.0,2025-10-17,194.1,197.44,195.76999999999998
2025-07-17,625.469970703125,SPY251017C00425000,call,425.0,2025-10-17,203.5,206.92,205.20999999999998
2025-07-17,625.469970703125,SPY251017C00435000,call,435.0,2025-10-17,193.74,197.07,195.405
2025-07-17,625.469970703125,SPY251017C00445000,call,445.0,2025-10-17,183.99,186.99,185.49
2025-07-17,625.469970703125,SPY251017C00450000,call,450.0,2025-10-17,179.06,182.1,180.57999999999998
2025-07-17,625.469970703125,SPY251017C00455000,call,455.0,2025-10-17,174.15,177.2,175.675
2025-07-17,625.469970703125,SPY251017C00460000,call,460.0,2025-10-17,169.24,172.31,170.775
2025-07-17,625.469970703125,SPY251017C00465000,call,465.0,2025-10-17,164.22,167.42,165.82
2025-07-17,625.469970703125,SPY251017C00470000,call,470.0,2025-10-17,159.35,162.54,160.945
2025-07-17,625.469970703125,SPY251017C00475000,call,475.0,2025-10-17,154.51,157.65,156.07999999999998
2025-07-17,625.469970703125,SPY251017C00480000,call,480.0,2025-10-17,149.79,152.79,151.29
2025-07-17,625.469970703125,SPY251017C00485000,call,485.0,2025-10-17,144.65,147.93,146.29000000000002
2025-07-17,625.469970703125,SPY251017C00490000,call,490.0,2025-10-17,139.98,143.09,141.535
2025-07-17,625.469970703125,SPY251017C00495000,call,495.0,2025-10-17,135.21,138.25,136.73000000000002
2025-07-17,625.469970703125,SPY251017C00500000,call,500.0,2025-10-17,130.43,133.43,131.93
2025-07-17,625.469970703125,SPY251017C00505000,call,505.0,2025-10-17,125.44,128.67,127.05499999999999
2025-07-17,625.469970703125,SPY251017C00510000,call,510.0,2025-10-17,120.71,123.89,122.3
2025-07-17,625.469970703125,SPY251017C00515000,call,515.0,2025-10-17,116.01,119.12,117.565
2025-07-17,625.469970703125,SPY251017C00520000,call,520.0,2025-10-17,111.13,114.37,112.75
2025-07-17,625.469970703125,SPY251017C00525000,call,525.0,2025-10-17,106.44,109.7,108.07
2025-07-17,625.469970703125,SPY251017C00530000,call,530.0,2025-10-17,101.68,104.98,103.33000000000001
2025-07-17,625.469970703125,SPY251017C00535000,call,535.0,2025-10-17,97.18,100.3,98.74000000000001
2025-07-17,625.469970703125,SPY251017C00540000,call,540.0,2025-10-17,93.91,94.36,94.13499999999999
2025-07-17,625.469970703125,SPY251017C00545000,call,545.0,2025-10-17,89.36,89.8,89.58
2025-07-17,625.469970703125,SPY251017C00550000,call,550.0,2025-10-17,84.84,85.25,85.045
2025-07-17,625.469970703125,SPY251017C00555000,call,555.0,2025-10-17,80.2,80.6,80.4
2025-07-17,625.469970703125,SPY251017C00560000,call,560.0,2025-10-17,75.77,76.16,75.965
2025-07-17,625.469970703125,SPY251017C00565000,call,565.0,2025-10-17,71.27,71.64,71.455
2025-07-17,625.469970703125,SPY251017C00570000,call,570.0,2025-10-17,66.77,67.08,66.925
2025-07-17,625.469970703125,SPY251017C00575000,call,575.0,2025-10-17,62.38,62.68,62.53
2025-07-17,625.469970703125,SPY251017C00580000,call,580.0,2025-10-17,58.1,58.45,58.275000000000006
2025-07-17,625.469970703125,SPY251017C00585000,call,585.0,2025-10-17,53.56,53.87,53.715
2025-07-17,625.469970703125,SPY251017C00590000,call,590.0,2025-10-17,49.54,49.83,49.685
2025-07-17,625.469970703125,SPY251017C00595000,call,595.0,2025-10-17,45.45,45.72,45.585
2025-07-17,625.469970703125,SPY251017C00600000,call,600.0,2025-10-17,41.31,41.55,41.43
2025-07-17,625.469970703125,SPY251017C00605000,call,605.0,2025-10-17,37.45,37.52,37.485
2025-07-17,625.469970703125,SPY251017C00610000,call,610.0,2025-10-17,33.57,33.62,33.595
2025-07-17,625.469970703125,SPY251017C00615000,call,615.0,2025-10-17,29.78,29.82,29.8
2025-07-17,625.469970703125,SPY251017C00620000,call,620.0,2025-10-17,26.18,26.22,26.2
2025-07-17,625.469970703125,SPY251017C00625000,call,625.0,2025-10-17,22.71,22.74,22.725
2025-07-17,625.469970703125,SPY251017C00630000,call,630.0,2025-10-17,19.47,19.5,19.485
2025-07-17,625.469970703125,SPY251017C00635000,call,635.0,2025-10-17,16.45,16.49,16.47
2025-07-17,625.469970703125,SPY251017C00640000,call,640.0,2025-10-17,13.73,13.76,13.745000000000001
2025-07-17,625.469970703125,SPY251017C00645000,call,645.0,2025-10-17,11.24,11.26,11.25
2025-07-17,625.469970703125,SPY251017C00650000,call,650.0,2025-10-17,9.16,9.18,9.17
2025-07-17,625.469970703125,SPY251017C00655000,call,655.0,2025-10-17,7.33,7.36,7.345000000000001
2025-07-17,625.469970703125,SPY251017C00660000,call,660.0,2025-10-17,5.77,5.79,5.779999999999999
2025-07-17,625.469970703125,SPY251017C00665000,call,665.0,2025-10-17,4.52,4.53,4.525
2025-07-17,625.469970703125,SPY251017C00670000,call,670.0,2025-10-17,3.5,3.51,3.505
2025-07-17,625.469970703125,SPY251017C00675000,call,675.0,2025-10-17,2.67,2.69,2.6799999999999997
2025-07-17,625.469970703125,SPY251017C00680000,call,680.0,2025-10-17,2.0,2.01,2.005
2025-07-17,625.469970703125,SPY251017C00685000,call,685.0,2025-10-17,1.5,1.51,1.505
2025-07-17,625.469970703125,SPY251017C00690000,call,690.0,2025-10-17,1.09,1.1,1.0950000000000002
2025-07-17,625.469970703125,SPY251017C00695000,call,695.0,2025-10-17,0.8,0.82,0.81
2025-07-17,625.469970703125,SPY251017C00700000,call,700.0,2025-10-17,0.6,0.61,0.605
2025-07-17,625.469970703125,SPY251017C00705000,call,705.0,2025-10-17,0.45,0.46,0.455
2025-07-17,625.469970703125,SPY251017C00710000,call,710.0,2025-10-17,0.34,0.35,0.345
2025-07-17,625.469970703125,SPY251017C00715000,call,715.0,2025-10-17,0.25,0.27,0.26
2025-07-17,625.469970703125,SPY251017P00325000,put,325.0,2025-10-17,0.33,0.34,0.335
2025-07-17,625.469970703125,SPY251017P00330000,put,330.0,2025-10-17,0.35,0.36,0.355
2025-07-17,625.469970703125,SPY251017P00335000,put,335.0,2025-10-17,0.37,0.38,0.375
2025-07-17,625.469970703125,SPY251017P00340000,put,340.0,2025-10-17,0.38,0.39,0.385
2025-07-17,625.469970703125,SPY251017P00345000,put,345.0,2025-10-17,0.4,0.41,0.405
2025-07-17,625.469970703125,SPY251017P00350000,put,350.0,2025-10-17,0.42,0.44,0.43
2025-07-17,625.469970703125,SPY251017P00355000,put,355.0,2025-10-17,0.45,0.46,0.455
2025-07-17,625.469970703125,SPY251017P00360000,put,360.0,2025-10-17,0.47,0.48,0.475
2025-07-17,625.469970703125,SPY251017P00365000,put,365.0,2025-10-17,0.49,0.51,0.5
2025-07-17,625.469970703125,SPY251017P00370000,put,370.0,2025-10-17,0.52,0.53,0.525
2025-07-17,625.469970703125,SPY251017P00375000,put,375.0,2025-10-17,0.55,0.56,0.555
2025-07-17,625.469970703125,SPY251017P00380000,put,380.0,2025-10-17,0.57,0.59,0.58
2025-07-17,625.469970703125,SPY251017P00385000,put,385.0,2025-10-17,0.61,0.62,0.615
2025-07-17,625.469970703125,SPY251017P00390000,put,390.0,2025-10-17,0.64,0.65,0.645
2025-07-17,625.469970703125,SPY251017P00395000,put,395.0,2025-10-17,0.66,0.67,0.665
2025-07-17,625.469970703125,SPY251017P00400000,put,400.0,2025-10-17,0.7,0.71,0.705
2025-07-17,625.469970703125,SPY251017P00405000,put,405.0,2025-10-17,0.73,0.74,0.735
2025-07-17,625.469970703125,SPY251017P00410000,put,410.0,2025-10-17,0.77,0.78,0.775
2025-07-17,625.469970703125,SPY251017P00415000,put,415.0,2025-10-17,0.81,0.82,0.815
2025-07-17,625.469970703125,SPY251017P00420000,put,420.0,2025-10-17,0.85,0.86,0.855
2025-07-17,625.469970703125,SPY251017P00425000,put,425.0,2025-10-17,0.89,0.9,0.895
2025-07-17,625.469970703125,SPY251017P00430000,put,430.0,2025-10-17,0.93,0.94,0.935
2025-07-17,625.469970703125,SPY251017P00435000,put,435.0,2025-10-17,0.98,0.99,0.985
2025-07-17,625.469970703125,SPY251017P00440000,put,440.0,2025-10-17,1.04,1.05,1.045
2025-07-17,625.469970703125,SPY251017P00445000,put,445.0,2025-10-17,1.08,1.09,1.085
2025-07-17,625.469970703125,SPY251017P00450000,put,450.0,2025-10-17,1.15,1.16,1.1549999999999998
2025-07-17,625.469970703125,SPY251017P00455000,put,455.0,2025-10-17,1.19,1.21,1.2
2025-07-17,625.469970703125,SPY251017P00460000,put,460.0,2025-10-17,1.26,1.27,1.2650000000000001
2025-07-17,625.469970703125,SPY251017P00465000,put,465.0,2025-10-17,1.34,1.35,1.3450000000000002
2025-07-17,625.469970703125,SPY251017P00470000,put,470.0,2025-10-17,1.4,1.42,1.41
2025-07-17,625.469970703125,SPY251017P00475000,put,475.0,2025-10-17,1.48,1.5,1.49
2025-07-17,625.469970703125,SPY251017P00480000,put,480.0,2025-10-17,1.59,1.6,1.5950000000000002
2025-07-17,625.469970703125,SPY251017P00485000,put,485.0,2025-10-17,1.67,1.69,1.68
2025-07-17,625.469970703125,SPY251017P00490000,put,490.0,2025-10-17,1.8,1.81,1.8050000000000002
2025-07-17,625.469970703125,SPY251017P00495000,put,495.0,2025-10-17,1.89,1.91,1.9
2025-07-17,625.469970703125,SPY251017P00500000,put,500.0,2025-10-17,2.02,2.04,2.0300000000000002
2025-07-17,625.469970703125,SPY251017P00505000,put,505.0,2025-10-17,2.18,2.19,2.185
2025-07-17,625.469970703125,SPY251017P00510000,put,510.0,2025-10-17,2.33,2.35,2.34
2025-07-17,625.469970703125,SPY251017P00515000,put,515.0,2025-10-17,2.5,2.52,2.51
2025-07-17,625.469970703125,SPY251017P00520000,put,520.0,2025-10-17,2.7,2.72,2.71
2025-07-17,625.469970703125,SPY251017P00525000,put,525.0,2025-10-17,2.91,2.93,2.92
2025-07-17,625.469970703125,SPY251017P00530000,put,530.0,2025-10-17,3.16,3.17,3.165
2025-07-17,625.469970703125,SPY251017P00535000,put,535.0,2025-10-17,3.42,3.45,3.435
2025-07-17,625.469970703125,SPY251017P00540000,put,540.0,2025-10-17,3.72,3.74,3.7300000000000004
2025-07-17,625.469970703125,SPY251017P00545000,put,545.0,2025-10-17,4.02,4.04,4.029999999999999
2025-07-17,625.469970703125,SPY251017P00550000,put,550.0,2025-10-17,4.36,4.38,4.37
2025-07-17,625.469970703125,SPY251017P00555000,put,555.0,2025-10-17,4.75,4.76,4.755
2025-07-17,625.469970703125,SPY251017P00560000,put,560.0,2025-10-17,5.19,5.21,5.2
2025-07-17,625.469970703125,SPY251017P00565000,put,565.0,2025-10-17,5.63,5.65,5.640000000000001
2025-07-17,625.469970703125,SPY251017P00570000,put,570.0,2025-10-17,6.15,6.17,6.16
2025-07-17,625.469970703125,SPY251017P00575000,put,575.0,2025-10-17,6.69,6.72,6.705
2025-07-17,625.469970703125,SPY251017P00580000,put,580.0,2025-10-17,7.33,7.35,7.34
2025-07-17,625.469970703125,SPY251017P00585000,put,585.0,2025-10-17,7.97,7.99,7.98
2025-07-17,625.469970703125,SPY251017P00590000,put,590.0,2025-10-17,8.71,8.73,8.72
2025-07-17,625.469970703125,SPY251017P00595000,put,595.0,2025-10-17,9.5,9.52,9.51
2025-07-17,625.469970703125,SPY251017P00600000,put,600.0,2025-10-17,10.39,10.41,10.4
2025-07-17,625.469970703125,SPY251017P00605000,put,605.0,2025-10-17,11.36,11.39,11.375
2025-07-17,625.469970703125,SPY251017P00610000,put,610.0,2025-10-17,12.48,12.51,12.495000000000001
2025-07-17,625.469970703125,SPY251017P00615000,put,615.0,2025-10-17,13.66,13.69,13.675
2025-07-17,625.469970703125,SPY251017P00620000,put,620.0,2025-10-17,15.01,15.05,15.030000000000001
2025-07-17,625.469970703125,SPY251017P00625000,put,625.0,2025-10-17,16.57,16.61,16.59
2025-07-17,625.469970703125,SPY251017P00630000,put,630.0,2025-10-17,18.37,18.4,18.384999999999998
2025-07-17,625.469970703125,SPY251017P00635000,put,635.0,2025-10-17,20.4,20.44,20.42
2025-07-17,625.469970703125,SPY251017P00640000,put,640.0,2025-10-17,22.67,22.84,22.755000000000003
2025-07-17,625.469970703125,SPY251017P00645000,put,645.0,2025-10-17,25.38,25.57,25.475
2025-07-17,625.469970703125,SPY251017P00650000,put,650.0,2025-10-17,28.36,28.61,28.485
2025-07-17,625.469970703125,SPY251017P00655000,put,655.0,2025-10-17,31.6,31.94,31.770000000000003
2025-07-17,625.469970703125,SPY251017P00660000,put,660.0,2025-10-17,35.3,35.67,35.485
2025-07-17,625.469970703125,SPY251017P00665000,put,665.0,2025-10-17,39.44,39.95,39.695
2025-07-17,625.469970703125,SPY251017P00670000,put,670.0,2025-10-17,42.48,45.74,44.11
2025-07-17,625.469970703125,SPY251017P00695000,put,695.0,2025-10-17,67.34,70.6,68.97
2025-07-17,625.469970703125,SPY251017P00700000,put,700.0,2025-10-17,72.33,75.59,73.96000000000001
2025-07-17,625.469970703125,SPY251017P00705000,put,705.0,2025-10-17,77.32,80.73,79.025
2025-07-17,625.469970703125,SPY251031C00370000,call,370.0,2025-10-31,258.06,261.28,259.66999999999996
2025-07-17,625.469970703125,SPY251031C00380000,call,380.0,2025-10-31,248.41,251.48,249.945
2025-07-17,625.469970703125,SPY251031C00385000,call,385.0,2025-10-31,243.5,246.58,245.04000000000002
2025-07-17,625.469970703125,SPY251031C00390000,call,390.0,2025-10-31,238.39,241.68,240.035
2025-07-17,625.469970703125,SPY251031C00400000,call,400.0,2025-10-31,228.82,231.9,230.36
2025-07-17,625.469970703125,SPY251031C00410000,call,410.0,2025-10-31,218.92,222.11,220.515
2025-07-17,625.469970703125,SPY251031C00415000,call,415.0,2025-10-31,214.16,217.22,215.69
2025-07-17,625.469970703125,SPY251031C00425000,call,425.0,2025-10-31,204.35,207.45,205.89999999999998
2025-07-17,625.469970703125,SPY251031C00430000,call,430.0,2025-10-31,199.36,202.57,200.965
2025-07-17,625.469970703125,SPY251031C00435000,call,435.0,2025-10-31,194.35,197.7,196.02499999999998
2025-07-17,625.469970703125,SPY251031C00440000,call,440.0,2025-10-31,189.66,192.83,191.245
2025-07-17,625.469970703125,SPY251031C00445000,call,445.0,2025-10-31,184.81,187.96,186.385
2025-07-17,625.469970703125,SPY251031C00450000,call,450.0,2025-10-31,180.02,183.09,181.555
2025-07-17,625.469970703125,SPY251031C00455000,call,455.0,2025-10-31,175.09,178.23,176.66
2025-07-17,625.469970703125,SPY251031C00460000,call,460.0,2025-10-31,170.2,173.38,171.79
2025-07-17,625.469970703125,SPY251031C00465000,call,465.0,2025-10-31,165.43,168.53,166.98000000000002
2025-07-17,625.469970703125,SPY251031C00470000,call,470.0,2025-10-31,160.55,163.69,162.12
2025-07-17,625.469970703125,SPY251031C00475000,call,475.0,2025-10-31,155.64,158.84,157.24
2025-07-17,625.469970703125,SPY251031C00480000,call,480.0,2025-10-31,150.8,154.05,152.425
2025-07-17,625.469970703125,SPY251031C00485000,call,485.0,2025-10-31,146.15,149.24,147.695
2025-07-17,625.469970703125,SPY251031C00490000,call,490.0,2025-10-31,141.25,144.44,142.845
2025-07-17,625.469970703125,SPY251031C00491000,call,491.0,2025-10-31,140.29,143.53,141.91
2025-07-17,625.469970703125,SPY251031C00492000,call,492.0,2025-10-31,139.33,142.57,140.95
2025-07-17,625.469970703125,SPY251031C00493000,call,493.0,2025-10-31,138.39,141.62,140.005
2025-07-17,625.469970703125,SPY251031C00494000,call,494.0,2025-10-31,137.44,140.66,139.05
2025-07-17,625.469970703125,SPY251031C00495000,call,495.0,2025-10-31,136.53,139.7,138.115
2025-07-17,625.469970703125,SPY251031C00496000,call,496.0,2025-10-31,135.35,138.71,137.03
2025-07-17,625.469970703125,SPY251031C00498000,call,498.0,2025-10-31,133.59,136.84,135.215
2025-07-17,625.469970703125,SPY251031C00499000,call,499.0,2025-10-31,105.4,106.48,105.94
2025-07-17,625.469970703125,SPY251031C00500000,call,500.0,2025-10-31,131.68,134.93,133.305
2025-07-17,625.469970703125,SPY251031C00501000,call,501.0,2025-10-31,130.69,133.98,132.33499999999998
2025-07-17,625.469970703125,SPY251031C00502000,call,502.0,2025-10-31,106.67,109.55,108.11
2025-07-17,625.469970703125,SPY251031C00503000,call,503.0,2025-10-31,105.77,108.64,107.205
2025-07-17,625.469970703125,SPY251031C00508000,call,508.0,2025-10-31,122.6,125.51,124.055
2025-07-17,625.469970703125,SPY251031C00509000,call,509.0,2025-10-31,123.06,126.38,124.72
2025-07-17,625.469970703125,SPY251031C00510000,call,510.0,2025-10-31,122.27,125.43,123.85
2025-07-17,625.469970703125,SPY251031C00511000,call,511.0,2025-10-31,115.87,119.25,117.56
2025-07-17,625.469970703125,SPY251031C00512000,call,512.0,2025-10-31,114.93,118.37,116.65
2025-07-17,625.469970703125,SPY251031C00513000,call,513.0,2025-10-31,119.46,122.6,121.03
2025-07-17,625.469970703125,SPY251031C00514000,call,514.0,2025-10-31,118.37,121.65,120.01
2025-07-17,625.469970703125,SPY251031C00515000,call,515.0,2025-10-31,117.53,120.71,119.12
2025-07-17,625.469970703125,SPY251031C00517000,call,517.0,2025-10-31,0.0,0.0,0.0
2025-07-17,625.469970703125,SPY251031C00519000,call,519.0,2025-10-31,113.75,116.94,115.345
2025-07-17,625.469970703125,SPY251031C00520000,call,520.0,2025-10-31,112.68,116.0,114.34
2025-07-17,625.469970703125,SPY251031C00522000,call,522.0,2025-10-31,110.73,114.13,112.43
2025-07-17,625.469970703125,SPY251031C00524000,call,524.0,2025-10-31,109.11,112.25,110.68
